"lat","long","mag","place","url"
-10.3412,119.029,4.2,"71km S of Kahale, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sdpx"
-3.7081,139.9691,4.6,"137km SSW of Abepura, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sdwp"
39.533,143.5577,4.5,"138km E of Miyako, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sdxz"
38.0146,141.9409,4.5,"71km SE of Ishinomaki, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000se0x"
34.4123,70.0886,4.3,"30km SSW of Mehtar Lam, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000se4j"
38.6321,48.7252,4.4,"13km NW of Kijoba, Azerbaijan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000se4x"
10.4912,125.0451,4.5,"9km ESE of Polahongon, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sedb"
6.8322,125.3433,4.7,"4km WNW of Tuban, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000seeb"
28.5382,52.47,4.1,"35km SSW of Firuzabad, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sefk"
-7.4874,128.4994,4.7,"Kepulauan Barat Daya, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000segs"
23.4062,94.7039,4.5,"38km SE of Mawlaik, Burma","http://earthquake.usgs.gov/earthquakes/eventpage/usb000seh9"
33.8634,137.1206,4.1,"73km SSE of Toba, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000seh1"
23.5342,121.5819,4.6,"49km S of Hualian, Taiwan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sek1"
2.2215,128.2023,4.6,"58km NNE of Tobelo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sen6"
-5.285,128.3222,4.7,"173km S of Amahusu, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000senz"
-7.4546,128.7707,4.3,"286km W of Saumlaki, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000seux"
-0.7537,98.4571,4.8,"71km NW of Sikabaluan, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sexr"
-8.3435,115.7498,4.8,"13km E of Biaslantang Kaler, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sf2v"
43.3232,62.3157,4.5,"165km NW of Uchquduq Shahri, Uzbekistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sf3x"
-2.9722,139.1811,4.7,"160km WSW of Abepura, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sf83"
38.8289,142.1576,4.1,"46km SE of Ofunato, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sf91"
-7.1274,106.9002,4.4,"2km ENE of Cimapag, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sfiw"
-6.7986,130.0123,4.8,"192km NW of Saumlaki, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sfr6"
5.9819,95.5275,4.9,"24km ENE of Sabang, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sftr"
-8.8597,111.0693,4.9,"75km SSW of Sukorejo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sftw"
-6.9552,126.0316,4.2,"184km NNE of Dili, East Timor","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sg28"
36.4546,70.5902,4.0,"50km SSW of Jarm, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sg37"
-3.5501,102.8727,4.3,"27km S of Lubuklinggau, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sgkd"
-4.6841,102.1309,4.5,"98km S of Bengkulu, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sgnh"
6.1792,123.854,4.8,"36km SW of Sangay, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sgp4"
5.0149,94.2114,4.8,"136km WSW of Banda Aceh, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sgqu"
35.957,73.1934,4.7,"56km WSW of Gakuch, Pakistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sgr2"
32.641,47.5525,4.5,"27km ESE of Dehloran, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sgsg"
1.7379,121.2877,4.3,"65km NNW of Kali, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sgue"
36.1824,68.7884,4.4,"9km NE of Baghlan, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sgvw"
-2.8395,139.2043,4.6,"155km W of Abepura, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sgy0"
32.6366,86.0304,4.4,"155km NNE of Maindong, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sgy4"
41.9106,144.3338,4.9,"118km S of Kushiro, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sgy7"
21.5031,121.3031,4.6,"80km SE of Hengchun, Taiwan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sh2s"
36.6695,71.1152,4.1,"33km SE of Jarm, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sh6g"
-3.0608,130.1236,4.6,"137km ENE of Amahai, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000shag"
28.3908,104.9552,4.4,"20km S of Changning, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000shf7"
4.2372,126.2029,4.7,"152km SSE of Sarangani, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000shql"
38.5934,69.6335,4.8,"15km SSW of Obigarm, Tajikistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000shtw"
38.4053,141.696,4.6,"34km E of Ishinomaki, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000si2j"
-7.405,128.7368,4.6,"290km WNW of Saumlaki, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000si34"
15.1526,120.7545,4.7,"1km W of Arayat, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000si6f"
-8.3123,122.2795,4.3,"30km NNE of Nangahurebukitpermai, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000si7n"
-0.37,125.7714,4.2,"164km NNE of Dofa, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sicj"
-9.3371,110.344,4.5,"153km S of Bambanglipuro, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sie9"
2.3522,122.8179,4.2,"167km NNW of Boroko, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000siky"
-5.121,133.8759,4.5,"80km NNW of Dobo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sina"
-2.8891,129.7666,4.2,"106km ENE of Amahai, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sipy"
41.1216,47.9551,4.8,"18km NNE of Qutqashen, Azerbaijan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000siq4"
-6.55,130.9334,4.7,"160km NNW of Saumlaki, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000siqy"
-5.8201,131.6116,4.5,"127km W of Tual, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sirf"
-7.3465,128.4167,4.7,"Kepulauan Barat Daya, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sirm"
-7.5177,128.8754,4.3,"273km W of Saumlaki, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sirg"
1.5877,126.6884,4.7,"116km NW of Kota Ternate, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sirv"
28.4486,51.5365,4.1,"89km SE of Bandar Bushehr, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000site"
26.8495,142.5688,4.7,"43km SE of Chichi-shima, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000siu2"
37.5022,72.3005,4.1,"49km ENE of Roshtqal'a, Tajikistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000siub"
-5.1049,133.8663,4.7,"82km NNW of Dobo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sivc"
26.6739,129.7495,4.6,"176km E of Nago, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sixl"
0.593,98.6704,4.5,"108km SW of Padangsidempuan, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000siyb"
-5.0833,133.9949,4.2,"79km NNW of Dobo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sj2a"
-5.1166,133.8384,4.4,"83km NNW of Dobo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sj2b"
23.6202,121.6007,4.7,"39km S of Hualian, Taiwan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sjli"
23.3666,100.5391,4.4,"18km SW of Weiyuan, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sjj0"
30.2535,102.8984,4.5,"57km WSW of Linqiong, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sjqh"
36.531,70.0337,4.1,"16km ESE of Farkhar, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sjq9"
5.3879,94.3529,4.6,"109km W of Banda Aceh, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sjxu"
23.3475,100.5052,4.2,"22km SW of Weiyuan, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sjmi"
-0.1782,124.5792,4.7,"91km SE of Molibagu, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sjyz"
36.5189,70.7926,4.5,"38km S of Jarm, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sjng"
-7.19,125.0506,4.5,"161km NNW of Dili, East Timor","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sk0r"
7.5015,94.3343,4.6,"123km ESE of Mohean, India","http://earthquake.usgs.gov/earthquakes/eventpage/usb000skeu"
4.3935,126.2771,4.9,"143km SE of Sarangani, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sknj"
-6.304,130.1355,4.6,"223km NW of Saumlaki, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sksc"
-6.5733,129.8101,4.8,"225km NW of Saumlaki, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000skz8"
23.4491,100.4716,4.7,"21km W of Weiyuan, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000skzt"
5.7717,126.9183,4.6,"104km SE of Pondaguitan, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000skzu"
34.3711,79.1757,4.5,"114km NNW of Rutog, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sl0g"
40.8705,143.1265,4.4,"143km ENE of Hachinohe, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sl19"
-6.7359,104.6121,4.8,"112km W of Pasirnangka, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sl1y"
7.393,94.4044,4.5,"135km ESE of Mohean, India","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sl3f"
28.0228,52.1244,4.1,"100km SSW of Firuzabad, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sl3w"
12.8813,93.8497,4.9,"179km NE of Port Blair, India","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sl7f"
35.2403,139.9912,4.4,"13km SE of Kimitsu, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sl85"
-2.1053,99.2133,4.4,"56km S of Muara Siberut, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sl9v"
2.3126,96.2316,4.7,"24km SW of Sinabang, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000slim"
-3.6544,135.4112,4.8,"32km SSW of Nabire, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sljm"
-3.3849,138.4572,4.5,"241km ENE of Enarotali, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sll7"
36.1453,141.0898,4.6,"44km ENE of Kashima-shi, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000slly"
40.9719,141.6942,4.7,"42km NE of Misawa, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000slsn"
40.824,80.2025,4.1,"33km S of Aksu, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000slt3"
36.5146,70.9126,4.7,"39km S of Jarm, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sluu"
36.7106,71.3362,4.5,"17km W of Ashkasham, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000slqi"
38.5832,141.6933,4.8,"38km ENE of Ishinomaki, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sman"
32.285,47.9225,4.7,"31km WNW of Shush, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000smfh"
-2.8782,128.8442,4.2,"41km E of Taniwel, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000smj7"
28.1818,55.301,4.4,"97km SE of Darab, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000smm2"
32.2473,47.9043,4.0,"32km W of Shush, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000smje"
32.398,47.9024,4.6,"39km NW of Shush, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000smm9"
33.6741,132.6511,4.1,"9km SSW of Iyo, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000smk3"
32.5946,47.8133,4.6,"52km ESE of Dehloran, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000smnf"
32.2469,47.778,4.4,"44km W of Shush, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000smn7"
-7.5098,115.4754,4.4,"76km NNE of Banjar Sidayu, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000smu1"
24.8173,97.6553,4.3,"27km WNW of Pingyuan, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sn6v"
27.271,96.9632,4.7,"106km SE of Tezu, India","http://earthquake.usgs.gov/earthquakes/eventpage/usb000snbu"
29.648,128.7183,4.5,"160km NNW of Naze, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000snl4"
-4.9387,134.151,4.6,"91km N of Dobo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000snkt"
7.5729,94.6049,4.7,"148km ESE of Mohean, India","http://earthquake.usgs.gov/earthquakes/eventpage/usb000snpy"
-8.6638,123.4835,4.5,"81km E of Watubuku, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000snqz"
7.7177,94.496,4.7,"132km ESE of Mohean, India","http://earthquake.usgs.gov/earthquakes/eventpage/usb000snsi"
36.7142,141.5493,4.3,"70km ESE of Iwaki, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000snws"
2.459,95.7199,4.1,"73km W of Sinabang, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000snx1"
5.3837,94.3775,4.4,"106km W of Banda Aceh, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000snxj"
7.5149,94.4213,4.4,"131km ESE of Mohean, India","http://earthquake.usgs.gov/earthquakes/eventpage/usb000snz4"
5.0032,127.5279,4.5,"211km SE of Pondaguitan, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000snzg"
26.7812,129.6606,4.8,"169km E of Nago, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sp1c"
-7.1923,129.54,4.4,"213km WNW of Saumlaki, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sp28"
44.0222,88.3252,4.5,"45km ENE of Tiechanggou, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sp3n"
4.0954,124.6714,4.2,"169km SSW of Sarangani, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sp5d"
-6.2278,131.4623,4.4,"155km WSW of Tual, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sp95"
38.1667,27.1073,4.1,"9km SSW of Cumaovasi, Turkey","http://earthquake.usgs.gov/earthquakes/eventpage/usb000spcx"
-4.5167,100.7714,4.6,"183km WSW of Bengkulu, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000spdr"
3.8704,128.5931,4.8,"245km NNE of Tobelo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000spdz"
0.4521,122.402,4.3,"10km SE of Tilamuta, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000speg"
-2.9965,130.0746,4.3,"133km ENE of Amahai, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000speu"
-2.8693,130.0094,4.4,"131km ENE of Amahai, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000spew"
36.3668,70.5468,4.3,"42km NNW of `Alaqahdari-ye Kiran wa Munjan, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000spi8"
7.2968,94.5142,4.3,"151km ESE of Mohean, India","http://earthquake.usgs.gov/earthquakes/eventpage/usb000spih"
36.1826,77.925,4.1,"176km NE of Thang, India","http://earthquake.usgs.gov/earthquakes/eventpage/usb000spki"
27.0557,127.4355,4.7,"74km NW of Nago, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000spl9"
27.5117,57.3492,4.3,"48km NNE of Minab, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000spmm"
6.9546,125.3046,4.7,"12km W of Baracatan, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000spnl"
-6.8592,105.366,4.7,"29km W of Tugu Hilir, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000spnw"
1.4092,126.4931,4.6,"119km NW of Kota Ternate, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000spq7"
40.4047,30.1188,4.3,"10km ENE of Osmaneli, Turkey","http://earthquake.usgs.gov/earthquakes/eventpage/usb000spt6"
34.9153,73.85,4.9,"38km N of Athmuqam, Pakistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000spya"
-7.0398,129.8801,4.7,"187km WNW of Saumlaki, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sq5n"
-2.9095,122.7165,4.6,"117km NNE of Kendari, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sq7q"
23.9241,93.9911,4.7,"54km NW of Mawlaik, Burma","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sq85"
-6.0525,130.5097,4.3,"228km NNW of Saumlaki, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sq8j"
36.6851,71.2355,4.4,"26km W of Ashkasham, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sq97"
23.666,94.6466,4.6,"23km E of Mawlaik, Burma","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sq9d"
7.1935,117.2465,4.6,"55km NE of Kudat, Malaysia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sq9e"
27.846,91.8498,4.3,"8km SW of Xoixar, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sq9f"
-2.3284,138.7911,4.9,"202km W of Abepura, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sq9s"
5.0454,95.1761,4.5,"58km SSW of Banda Aceh, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sqcy"
7.3849,94.2263,4.6,"119km ESE of Mohean, India","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sqek"
34.2583,102.3288,4.6,"72km WSW of Niba, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sqhb"
29.6583,129.5817,4.4,"143km N of Naze, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sqir"
8.4488,125.69,4.7,"6km WSW of San Luis, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sqiu"
6.2431,127.3931,4.6,"135km E of Pondaguitan, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sqjv"
7.5416,94.4638,4.8,"134km ESE of Mohean, India","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sqp2"
7.1135,94.2472,4.3,"139km SE of Mohean, India","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sqp4"
24.6861,122.1558,4.3,"32km ENE of Su'ao, Taiwan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sqpj"
-4.1052,133.87,4.6,"187km NNW of Dobo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sqr1"
27.101,103.5463,4.6,"10km S of Wenping, China","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sqrp"
5.3348,98.0414,4.8,"96km N of Langsa, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sqt8"
40.7406,141.8868,4.6,"42km NE of Hachinohe, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000squ0"
35.829,140.1598,4.7,"8km SSW of Ryugasaki, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000squ6"
7.3835,94.4528,4.4,"140km ESE of Mohean, India","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sqvi"
37.6541,56.2738,4.4,"75km ENE of Kalaleh, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sqyn"
28.5567,52.8929,4.9,"44km SE of Firuzabad, Iran","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sr2a"
-8.2431,104.8595,4.6,"179km SSW of Tugu Hilir, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sr1g"
-8.4061,118.7827,4.3,"2km SW of Keli, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sr35"
27.8713,66.0232,4.1,"62km WNW of Khuzdar, Pakistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sr5t"
36.5362,71.4095,4.5,"19km SW of Ashkasham, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sr62"
2.6361,125.5237,4.4,"137km NNE of Bitung, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sr9e"
-3.6782,138.2645,4.6,"214km E of Enarotali, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000srbx"
1.9581,97.8508,4.7,"89km WSW of Onan Ganjang, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000srkd"
1.0443,123.8335,4.8,"27km NW of Lolak, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000srrh"
-2.8353,138.8561,4.8,"193km W of Abepura, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sryc"
7.5004,94.3699,4.4,"127km ESE of Mohean, India","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sta5"
5.0176,126.4814,4.5,"120km ESE of Sarangani, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000stb8"
5.0176,126.4814,4.5,"120km ESE of Sarangani, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000stb8"
41.9715,142.5211,4.7,"42km SSE of Shizunai, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000stb9"
33.6366,131.949,4.5,"21km ENE of Kunisaki-shi, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000stbq"
1.5913,127.1352,4.4,"92km NNW of Kota Ternate, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000stca"
7.3336,94.2155,4.6,"121km SE of Mohean, India","http://earthquake.usgs.gov/earthquakes/eventpage/usc000stfi"
7.3781,94.2924,4.6,"125km ESE of Mohean, India","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sthl"
-4.4291,102.175,4.9,"70km S of Bengkulu, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sthy"
-6.3295,130.2051,4.7,"217km NW of Saumlaki, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sthz"
2.4341,127.136,4.4,"124km NW of Tobelo, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000stj9"
39.8913,143.4573,4.9,"132km ENE of Miyako, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000stju"
42.5908,141.7495,4.7,"13km ESE of Tomakomai, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000stkb"
-6.454,124.502,4.7,"237km ESE of Baubau, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000stmr"
7.6292,94.6331,4.5,"149km ESE of Mohean, India","http://earthquake.usgs.gov/earthquakes/eventpage/usc000stts"
36.6914,71.1563,4.5,"33km W of Ashkasham, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sukm"
-8.3723,108.0876,4.7,"65km SSW of Sindangsari, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000suve"
7.4145,94.3421,4.6,"128km ESE of Mohean, India","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sv6r"
0.1895,97.3196,4.5,"235km NW of Sikabaluan, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sv77"
4.7456,95.1074,4.5,"92km SSW of Banda Aceh, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sv91"
-4.3441,102.2008,4.6,"60km S of Bengkulu, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000svbc"
-7.234,105.9531,4.6,"42km SSW of Panyaungan Timur, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000svpa"
24.8444,96.3083,4.8,"113km NW of Bhamo, Burma","http://earthquake.usgs.gov/earthquakes/eventpage/usc000svpv"
37.6143,97.051,4.9,"33km NNW of Keluke, China","http://earthquake.usgs.gov/earthquakes/eventpage/usc000svpy"
34.6669,81.2559,4.1,"203km NE of Rutog, China","http://earthquake.usgs.gov/earthquakes/eventpage/usc000svpz"
24.8802,94.7876,4.9,"76km ENE of Yairipok, India","http://earthquake.usgs.gov/earthquakes/eventpage/usc000svq2"
3.594,117.6029,4.4,"32km N of Tarakan, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000svqf"
44.2028,83.2841,4.3,"125km W of Dushanzi, China","http://earthquake.usgs.gov/earthquakes/eventpage/usc000svrs"
-7.6144,128.3571,4.9,"Kepulauan Barat Daya, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000svtt"
36.3661,71.2821,4.7,"41km SSW of Ashkasham, Afghanistan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000svu1"
-7.0258,129.8828,4.4,"188km WNW of Saumlaki, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000svue"
10.6814,124.6322,4.5,"15km SSE of Pilar, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000svxd"
-3.8894,101.8036,4.7,"52km W of Bengkulu, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000svxm"
-8.133,107.2424,4.5,"71km S of Kebonkopi, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000svyj"
5.6347,126.6631,4.6,"96km SSE of Pondaguitan, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000svzz"
37.1502,28.8229,4.8,"32km S of Kale, Turkey","http://earthquake.usgs.gov/earthquakes/eventpage/usc000svyz"
-6.4578,104.2282,4.9,"115km SSW of Kotaagung, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000svyy"
38.8708,75.5482,4.6,"74km SSW of Kashi, China","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sw04"
7.2409,94.6391,4.4,"166km ESE of Mohean, India","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sw4i"
19.456,94.8794,4.6,"35km WNW of Thayetmyo, Burma","http://earthquake.usgs.gov/earthquakes/eventpage/usc000svzk"
